peak.name,mzmed,mzmin,mzmax,rtmed,rtmin,rtmax,npeaks,QC,QC_01,QC_02,QC_03,QC_04
M864T747_POS,864.4756760405128,864.4752775417713,864.4761301702712,747.4435000000001,746.408,747.51,4,4,4619991.527508636,5101998.305884498,4764352.828207495,4719366.990665636
M864T732_POS,864.4764410483525,864.4763937929109,864.4766607204219,732.38,730.849,732.441,3,3,4101824.8002960924,3494943.005711523,3817228.967929875,NA
M865T859_POS,864.5047009645282,864.504251454695,864.5051504743614,859.28,859.238,859.322,2,2,104115.83621249968,123435.32002734493,NA,NA
M865T447_1_POS,864.7288585228948,864.7272585474705,864.730207294926,446.914,446.462,447.367,4,4,1035175.9006533199,755417.7392036171,628525.8355576169,596488.0866429684
M865T447_2_POS,864.8694541409369,864.8690858397249,864.8714693853751,446.914,446.535,447.294,4,4,1943205.6335746087,2497197.1660460173,1837304.061031251,1842481.1636354264
M865T447_3_POS,865.0132437232787,865.0128412592205,865.0134932437367,446.914,446.462,447.367,4,4,4067712.0139406235,3756319.2889798223,3737291.286949871,2822807.551885555
M865T447_4_POS,865.1577706297107,865.1577527732809,865.1581254840394,446.914,446.462,447.367,4,4,4173358.1676718704,4357332.7932011755,2950699.8027965506,3300466.056915623
M865T447_5_POS,865.3008134265415,865.3001203787122,865.3014767541785,446.56050000000005,446.462,447.242,4,4,3124701.852354184,3279793.899522583,2968486.2718050396,3032442.605617902
M865T787_POS,865.428677899647,865.4276474852387,865.4293207916866,786.951,786.482,787.445,4,4,467894.60566536395,650307.5285282456,942083.7862141939,471290.88986360334
M865T447_6_POS,865.4417809113918,865.4415587486916,865.442034689842,446.56050000000005,446.462,447.242,4,4,2620513.1699086605,2697590.5728078145,2217692.396110678,1995883.0571718807
M865T702_POS,865.4551525292964,865.4548589266503,865.4554075876488,702.363,701.628,703.21,4,4,8924251.80882339,9129304.660516592,8419371.033705017,8669109.696374087
M865T715_POS,865.4532677499566,865.4529639663754,865.4532812070869,715.225,715.206,716.928,3,3,NA,5269174.113499965,5356021.294687544,4587265.267355102
M865T722_POS,865.4893045108197,865.488870660587,865.4894826423772,721.7560000000001,720.881,721.87,4,4,6258955.727644209,6009121.552875049,6363707.983968739,6399348.93709083
M866T447_1_POS,865.5864315439098,865.5861119881239,865.5867713342775,446.94,446.405,447.367,4,4,1571468.3740478596,1168103.695454866,1034015.9222695299,1049118.5349062511
M866T447_2_POS,865.7313463619777,865.730165523726,865.7320902090722,446.524,446.405,447.367,4,4,571438.948187503,604279.442772464,641296.7703588863,521962.00840345764
M866T447_3_POS,865.8744424918632,865.8715950289476,865.8761100431374,446.852,445.747,447.367,4,4,314058.217852215,333932.07469889475,221624.2103898433,359631.90820963366
M866T607_POS,866.1893105610391,866.1885320474712,866.1900323622062,607.1055,607.047,607.156,4,4,8602335.030966707,8610471.28942382,9388856.525535155,9015704.920246255
M866T702_POS,866.4575866691669,866.4571676201896,866.4576578513635,702.3115,701.652,702.441,4,4,4017680.955257798,3673842.6643187497,3750929.6389583033,4591806.329821442
M866T716_POS,866.4577984994442,866.4572672593304,866.458329739558,716.483,716.038,716.928,2,2,NA,2467617.85307692,2339576.0497723357,NA
M866T722_POS,866.4923198434352,866.4918422618191,866.4925179486012,721.7560000000001,721.715,721.87,4,4,2891514.3695531115,2585141.192903669,3172626.2482578466,2637148.3777031004
M867T454_1_POS,866.7279505158868,866.7269824445264,866.7289185872473,453.557,453.194,453.92,2,2,NA,663201.5963124941,560129.8851796872,NA
M867T454_2_POS,866.8744905251696,866.8739553677077,866.8748246764595,454.24850000000004,453.194,454.704,4,4,2829543.4578423314,2592206.9020850686,2233123.4789132033,2347291.1843499946
M867T402_1_POS,866.9059948883453,866.9044006462045,866.9082966392252,402.144,401.035,402.525,4,4,353241.08751562494,328316.60826249607,370374.13656857854,410602.5407165175
M867T454_3_POS,867.0163884386333,867.0146932160588,867.0168559331194,454.297,453.88,454.704,4,4,4639972.828901701,3415666.802421884,4424583.892554397,4126176.358566725
M867T455_1_POS,867.1589525280311,867.1588849179929,867.1592549952959,454.6155,453.977,454.704,4,4,4747681.913517039,5385831.808524075,3910124.995063465,4891764.701853582
M867T402_2_POS,867.1582625596347,867.1570662407306,867.1594254392708,402.1855,401.565,402.694,4,4,441882.5435542526,291892.0257281267,509874.4128187508,493551.2665649412
M867T607_POS,867.1908061827676,867.1891227869544,867.193248359863,606.6445,605.484,607.126,4,4,5274924.817293145,5000997.048183424,3696360.0864374735,3671346.3847375195
M867T454_4_POS,867.3037988596147,867.3035834561696,867.3044309610041,454.29200000000003,453.194,455.433,4,4,4208820.243749992,4239526.56985001,4085784.631056837,4148273.296855482
M867T733_POS,867.3706012327787,867.3700394104551,867.3708028621105,733.208,733.193,733.284,3,3,1788879.062685962,1852625.5142727487,NA,2046375.195749967
M867T402_3_POS,867.4078513154687,867.4063424860863,867.4093601448512,402.2065,401.888,402.525,2,2,NA,NA,343585.37490234297,367272.24830077885
M867T455_2_POS,867.4444475845239,867.4431159723373,867.4450257678609,454.617,453.977,454.704,3,3,2788228.3533671983,2920533.068965911,2345981.8433714393,NA
M867T708_POS,867.4697968226856,867.4695605511625,867.470010371434,707.501,707.15,707.807,4,4,9822384.95343002,8270373.269704015,9669247.993457474,7385237.999591758
M868T771_POS,867.509011167025,867.5078581501365,867.5095989886066,771.497,769.994,771.611,4,4,483557.92564713967,429531.68462239736,588102.1900000027,592259.3536593791
M868T734_POS,867.5028947271954,867.5025947361314,867.5056348119475,734.031,732.372,734.096,3,3,623290.336597659,464975.61053827824,NA,532982.8297456023
M868T454_1_POS,867.5892403066887,867.5880923022982,867.5894420961528,454.29200000000003,453.194,455.433,4,4,2191548.0397453057,1838039.4705104101,1566537.9102749985,1846660.1902634073
M868T403_POS,867.6585555299549,867.6577948709398,867.65931618897,402.8795,402.4,403.359,2,2,196842.79649375114,NA,197426.77632812527,NA
M868T455_POS,867.7323005564746,867.731427890442,867.7335284224372,454.614,452.391,455.433,3,3,755394.7039132789,768525.6239999924,NA,1227194.6650945311
M868T454_2_POS,867.8739593094526,867.8734766082774,867.874442010628,453.94849999999997,453.92,453.977,2,2,NA,682829.3924267553,354627.00035069586,NA
M868T607_POS,868.1881146823202,868.1877127578554,868.1887117238604,606.6655000000001,605.413,607.156,4,4,5093785.0070777945,4565983.768121665,3653840.757386928,4996303.954682394
M868T733_POS,868.3706064429734,868.3703106628902,868.3709022230565,732.8245,732.441,733.208,2,2,869737.4927859495,NA,NA,1093660.000640621
M868T708_POS,868.4736421588374,868.4732608648644,868.4739182281554,707.7985,706.348,707.976,4,4,3096119.8869760255,4573980.599405349,4311261.646372569,4015221.664995016
M869T733_POS,868.5051499379385,868.5047947127857,868.5055051630912,732.8245,732.441,733.208,2,2,470003.2734404334,NA,NA,458347.1158696301
M869T766_POS,868.5408698318216,868.540467635899,868.5411008063446,766.4780000000001,765.769,766.61,4,4,2448167.24954141,2610389.1776378853,2862856.1372087914,3439921.802389449
M869T608_POS,869.189835045184,869.189720797877,869.1902211931811,607.501,606.318,607.917,4,4,1087596.5161004504,1501435.4700367653,1700978.2517641084,1132498.6137749644
M869T717_POS,869.4475433456482,869.4472317158593,869.447854975437,717.207,716.782,717.632,2,2,NA,NA,379383.89171250706,257087.70098611017
M869T640_POS,869.4828528379649,869.4817469638291,869.4837038961155,639.94,639.524,640.34,4,4,657320.9626126835,613598.1866319119,557065.6682352808,798833.3709772112
M869T709_POS,869.4765465122531,869.4755395302495,869.4775534942567,708.627,707.79,709.464,2,2,NA,542990.9119781242,NA,863859.1966083951
M870T766_POS,869.5425668467801,869.5423754282252,869.5426744424653,766.1125,765.649,766.61,4,4,1325208.256674998,1465020.3832964813,1343644.996368743,1775138.851716152
M870T792_POS,869.5419457816105,869.5417751719804,869.5421163912406,791.5775,791.572,791.583,2,2,NA,NA,243215.59244531096,144154.58969531313
M870T607_POS,870.1928989624721,870.1918625278495,870.193670426693,607.1055,607.047,607.156,4,4,242432.27559218399,246634.81646718422,336630.31197266176,278490.8806281238
M870T640_POS,870.4872360616357,870.4870258224797,870.487877237325,639.9639999999999,638.69,641.124,4,4,264948.35510253813,292712.3982350862,249314.97043359428,334320.53037499747
M871T744_POS,870.5170480669356,870.516592380263,870.517278164285,744.0475,743.266,744.806,4,4,2274069.6130796834,2321194.7664011903,2496470.389554899,2336688.4864500053
M871T753_POS,870.5552272604202,870.5524012884954,870.5568800006472,752.8245,751.663,753.285,4,4,321209.5892395823,267756.7936750054,266926.38939375116,313455.8013046896
M871T841_POS,870.5527028635256,870.5525677951341,870.5528379319172,840.9870000000001,840.912,841.062,2,2,127286.56985742104,213199.50956138337,NA,NA
M871T485_POS,871.3211728309819,871.3211397032334,871.3212059587305,484.68399999999997,483.553,485.815,2,2,NA,180852.5736037956,NA,127534.53433710968
M871T831_POS,871.4784841903561,871.4780955547432,871.4787435335339,831.015,830.919,831.103,3,3,156390.33026093882,311608.6148616059,NA,195666.77731250136
M871T808_POS,871.4789276882611,871.4787764726459,871.4790789038764,807.978,807.584,808.372,2,2,433575.57107568026,NA,NA,522280.8379887201
M872T744_POS,871.5214375933017,871.52125308825,871.521898990383,743.9645,743.266,744.121,4,4,1120184.409180602,1122432.3310312515,904152.923992182,953879.3657301504
M873T758_POS,872.5347922156288,872.5346320134676,872.5352648875721,757.8115,755.726,758.234,4,4,3000428.818420873,2260903.0760868,4056176.376522026,2804486.751930367
M873T440_POS,872.7767366885804,872.7764826013555,872.7777087679683,439.804,439.793,440.721,3,3,206547.96697656348,NA,217303.9165406243,222467.71325390576
M873T387_1_POS,873.1092377343732,873.1089887424107,873.1094867263357,386.916,386.734,387.098,2,2,207883.16155012877,NA,NA,221329.4761874982
M873T423_POS,873.3379350121636,873.3377194711338,873.3381505531933,422.98400000000004,422.56,423.408,2,2,NA,167727.3942363274,NA,156685.8999152344
M873T387_2_POS,873.4436654093593,873.4419007131439,873.4454301055745,386.972,386.042,387.902,2,2,NA,NA,208758.57374531322,329879.31132486934
M873T732_POS,873.4590460146745,873.4580286070343,873.4593070352283,732.38,732.372,732.441,3,3,1213396.6006704501,1181206.9437357862,NA,1075668.0455636152
M873T880_POS,873.4713602594642,873.4708078379804,873.4730643869533,880.127,880.019,889.323,5,4,443421.9863613283,415017.8218350976,364377.35425781284,535384.7587085009
M873T766_POS,873.495573647393,873.4954633033803,873.4961291448088,766.4780000000001,765.769,766.61,4,4,9627774.78355351,12702359.079996075,10980223.695971327,13786940.278239256
M873T809_POS,873.4956432294077,873.495560027808,873.4958709628756,809.1865,806.669,809.293,4,4,1556724.293731838,1602826.1970185635,2669639.799147559,5619644.57188822
M873T792_POS,873.4960774836815,873.4959282304459,873.4960927746488,791.572,791.504,791.639,3,3,3545664.1319404817,3386804.7069185185,3886969.400384614,NA
M874T757_POS,873.5378574312879,873.5368460727384,873.538124043494,756.63,756.529,757.276,4,4,723193.1252500002,895943.0552428447,892713.1938373345,622525.2081757846
M874T387_POS,873.7769484585019,873.7767823730356,873.7771145439682,386.8905,385.906,387.875,2,2,174209.28727031313,307144.675580358,NA,NA
M874T410_POS,874.1868229352357,874.1867560991162,874.1868897713551,409.719,406.002,413.436,2,2,NA,1044936.7633203109,NA,1504842.0862792968
M874T880_POS,874.4747016144794,874.4746212464036,874.476427546328,880.036,880.019,880.157,3,3,NA,206556.65435072404,144301.748466797,184817.26417031468
M874T766_POS,874.4997524950007,874.4995175602588,874.4999499491498,766.4780000000001,765.769,766.61,4,4,4542776.9445451815,6256672.8897894295,5552548.285818918,6513298.8314481
M875T734_POS,874.5117885418111,874.5110907867639,874.51271560458,733.659,733.193,734.932,4,4,3154978.4520017686,1875642.1253260397,2676137.0323020862,2424717.826792287
M874T792_POS,874.4996428666047,874.49782706816,874.5005462622219,792.405,791.639,792.424,3,3,1676717.1419224648,NA,2189685.7895108857,1663678.8175674428
M875T715_POS,874.5488152793506,874.5484010067861,874.5498904572379,715.2845,715.206,715.405,4,4,819639.8477929702,952014.3349190811,875524.5357936213,986457.9075240876
M875T779_POS,875.473416308588,875.472708942788,875.4741236743878,778.6479999999999,778.175,779.121,2,2,NA,1311373.7942020213,1018538.9428504483,NA
M875T744_POS,875.4751944467636,875.4739255348657,875.4771404124347,744.0475,743.266,744.806,4,4,6793172.377826293,7021025.051764727,6951104.621857629,7072228.602246537
M876T752_POS,875.5122723556341,875.5117126395896,875.5126869595664,752.498,752.429,752.513,3,3,2168176.408359371,NA,2534707.082049217,2590091.8520312584
M876T766_POS,875.5073641007964,875.5049367532989,875.5113384701064,766.456,765.769,774.062,3,3,1496290.4476331626,3060257.678697915,NA,1202748.30849665
M876T744_POS,876.4793035215024,876.4791547566948,876.4794997516699,744.4635000000001,743.266,744.823,4,4,3500293.0429632748,3744345.7044097553,3544996.8881180505,3169259.1740999036
M876T710_POS,876.4897107882283,876.4864989160887,876.4909936213165,709.9685,706.998,720.1,4,4,484788.1165888633,764599.8390175796,635251.2840156263,989078.0565024669
M877T753_POS,876.5143505337912,876.513601989699,876.514797706646,752.5055,752.429,753.151,4,4,873867.1494531234,1218928.3499732104,1348499.9380585928,1242215.4927375067
M877T399_POS,877.1930059306289,877.1920036958634,877.1931626666553,398.8835,398.583,399.292,4,4,858813.6378437451,841588.3942131686,812099.2933485243,908742.1535999945
M877T341_POS,877.1903024904406,877.189710761319,877.1920655288598,341.283,340.58,341.614,3,3,221393.44776952922,227829.98884999822,299922.9083281243,NA
M877T720_POS,877.451301743364,877.4504367383097,877.4521667484181,720.0755,720.051,720.1,2,2,NA,1222231.1653203084,1749564.3377890727,NA
M877T859_POS,877.4685703167122,877.4679365770772,877.4689447034891,858.856,858.477,859.238,4,4,193544.69978749985,191932.3686492206,187734.8685242157,152001.52803046734
M877T758_POS,877.4884789830401,877.4876580431861,877.488684676542,757.8115,757.35,758.234,4,4,6722713.461953166,5732791.058746339,7417752.207507755,6490363.213712967
M877T707_POS,877.4889625438068,877.4880321768021,877.4953405790818,707.181,702.371,707.807,4,3,2161742.9655202013,2605713.4037884753,2649675.5399586353,NA
M878T399_POS,878.1908428271721,878.1907599278359,878.1926021231928,398.583,398.336,398.608,3,3,331111.5687901768,430981.6209486602,NA,323416.72266666894
M878T720_POS,878.4558569099592,878.4554164909213,878.4560573082745,720.051,720.032,720.1,3,3,NA,462664.6017000048,841482.0251116198,803332.6250260401
M878T758_POS,878.4936368276535,878.4935351873444,878.4943584863038,757.792,757.276,758.338,4,4,3489707.4047522736,2867238.5319461124,3697543.2476911675,3463711.5274951505
M879T703_POS,879.4322602783305,879.4321634965576,879.4323570601035,703.148,703.086,703.21,2,2,NA,937925.694808242,NA,1040162.0771250057
M879T733_POS,879.4699798270735,879.4695798234769,879.4703339011525,732.8405,732.441,733.995,4,4,10927423.69161511,10802895.649178524,7003144.040783688,11403891.860914411
M880T791_POS,879.5000630077684,879.4999048761107,879.5002211394262,790.7555,789.939,791.572,2,2,311720.06005555484,NA,300395.16226611135,NA
M880T715_POS,879.506254740587,879.5057492038743,879.5068802269157,714.532,714.364,715.225,4,4,2359271.373337532,3000729.2947499896,2914823.2709659073,2438665.5787500353
M880T734_POS,880.4728049241378,880.472078512056,880.4728706164284,734.4345000000001,732.488,735.73,4,4,5960522.942009987,5945711.156310006,3756967.3180276626,5737797.953551253
M881T715_POS,880.5096538132303,880.5084617888558,880.5102253625697,714.8605,713.577,715.405,4,4,1766358.2498257284,1518400.6846766812,1438043.4760468744,1199013.0844270824
M881T520_POS,881.3152593225773,881.3147401804007,881.3157784647537,519.793,519.78,519.806,2,2,320083.415457814,NA,NA,267996.7219296869
M881T706_POS,881.4459366902356,881.4454667374711,881.4465058851041,706.2805,704.7,706.404,4,4,1852366.9784458333,1517846.9153216192,1619793.0844401012,1824892.116855488
M881T723_POS,881.4833512928127,881.4824379016106,881.4845635301232,722.523,721.793,723.376,3,3,NA,946307.1923798687,1384194.0510605439,1549445.016320306
M881T735_POS,881.4761862189252,881.4758216467792,881.4765507910712,735.318,734.932,735.704,2,2,2089653.911629204,1541033.1817778326,NA,NA
M881T700_POS,881.4825877008386,881.4814064227972,881.48376897888,700.47,700.091,700.849,2,2,1245905.5463567798,NA,1321929.6445022477,NA
M882T406_1_POS,881.7938405414471,881.7934417515198,881.7942393313745,406.275,406.002,406.548,2,2,286045.49853298534,NA,NA,228378.6742281261
M882T406_2_POS,882.1272473455988,882.1264264664268,882.1282056001877,406.275,405.998,406.67,4,4,251504.73798214254,153540.4598632804,173168.64862968732,240396.31792968884
M882T788_POS,882.4201847982793,882.4192483491263,882.4208315125397,788.167,787.377,788.294,4,4,899335.016690262,1016450.1301566022,1282029.5277061574,1444105.7585165969
M882T808_POS,882.4201807596842,882.4196416722663,882.42025216433,808.372,808.302,808.444,3,3,245339.06863392607,264259.1228593773,NA,256194.92781249824
M882T722_POS,882.4882006563352,882.4879328986505,882.488202187309,721.793,720.889,722.657,3,3,631113.5127847219,694119.4641322553,347750.7766921892,NA
M883T787_POS,883.4224581828598,883.4219589150443,883.4229574506754,787.4110000000001,787.377,787.445,2,2,405324.4342643224,NA,NA,358333.8466746661
M883T834_POS,883.4316652389325,883.4299905208974,883.4338597376617,834.404,834.35,835.075,4,4,323232.5077604188,444712.4565546887,330194.80887011706,503814.20314843836
M883T701_POS,883.4622685063849,883.4597055160716,883.4636343948274,700.903,699.887,704.861,3,3,1155039.6642890554,NA,1703703.048924629,1285346.6180347342
M884T264_POS,884.200319682335,884.20010670204,884.2006018861546,263.9255,263.401,264.654,4,4,823108.6963705347,897468.4108258937,913063.2349999984,933349.98036719
M884T799_POS,884.436158506868,884.4345862895873,884.4379573698653,799.1179999999999,798.298,799.213,4,4,631345.4117651312,368364.9465924488,568240.4459980503,498013.4247542335
M884T702_POS,884.4670194009685,884.4652584364088,884.4685311877402,702.371,701.628,703.254,3,3,613915.357527898,335074.67023307405,376869.11696701497,NA
M885T771_POS,884.5322642099579,884.5315148014483,884.5365070539438,770.7425000000001,770.635,771.611,4,4,2163784.1345576765,2360413.3345399657,2088248.6009095856,2612268.268232272
M885T794_POS,884.533827401285,884.5335070383792,884.5341477641906,793.7235000000001,792.486,794.961,2,2,315857.4877453167,NA,NA,411272.1777326034
M885T351_POS,884.5489118060825,884.5485811617023,884.5492424504628,350.5615,349.905,351.218,2,2,215032.28352187283,NA,NA,241780.14201093756
M885T263_POS,885.203278354529,885.2020077368671,885.2045489721907,263.0675,262.734,263.401,2,2,NA,NA,262381.91957528325,388837.7914991301
M885T413_POS,885.310738752979,885.3099095927274,885.3118033672608,412.9065,412.615,413.302,4,4,189087.91492031235,152705.416013283,360603.516869529,199509.21515000027
M885T702_POS,885.4407063745889,885.4394479597547,885.4419647894231,702.363,702.252,702.474,2,2,NA,NA,404847.38217187946,401467.58370052936
M885T798_POS,885.4413485971157,885.4407051372975,885.4419920569339,798.303,797.452,799.154,2,2,NA,NA,189830.48424843824,237421.46823535016
M886T771_POS,885.5360058215815,885.5356129034737,885.5368540123749,771.497,770.817,771.611,4,4,1085544.4054101552,1141717.13593999,862492.7369091794,1211078.4948535154
M886T810_POS,886.4497021439934,886.4496066257066,886.4503091741743,809.675,809.156,810.064,4,4,353419.0371495511,339159.535171877,325277.6525937502,449569.88063359517
M886T888_POS,886.4486804555485,886.4485502850421,886.4488106260549,888,886.677,889.323,2,2,185479.4365789946,NA,91675.16372070462,NA
M887T773_POS,886.5449358433559,886.5443470095953,886.5455246771164,772.8425,772.368,773.317,2,2,NA,NA,475239.6545162749,600843.7260904975
M887T817_POS,887.4253364668539,887.4245709967588,887.4258631763146,817.196,816.788,817.619,4,4,436182.83441796975,245676.5298830306,332884.8534882776,475837.1569763867
M887T776_POS,887.4724897670872,887.4709413479168,887.4728458316034,776.148,775.007,776.655,4,4,222538.25111886195,395312.57195937744,344136.7267395014,284636.9606979161
M888T607_POS,888.1709704514767,888.1670455709072,888.1714976231946,607.1055,607.047,607.982,4,4,1408098.4455618528,1448589.320383586,2135203.8257935466,1629254.9399447606
M889T761_POS,888.5295495456554,888.5289644367966,888.529732325042,761.379,760.706,762.407,3,3,1296390.3392460977,1212940.26706511,1312932.7536629466,NA
M889T422_1_POS,888.9485002733044,888.9461429671893,888.9491320579745,421.6795,420.687,422.586,4,4,964194.042686847,1109093.774506947,1310809.5281328096,1176751.3974051333
M889T422_2_POS,889.1148586751976,889.1145228879104,889.1151844627756,422.097,420.687,422.586,4,4,3202848.189471943,3012155.745752936,2916441.348873042,3048269.4635727056
M889T607_POS,889.1718614212273,889.1708759655776,889.1748942712296,607.085,599.596,607.982,5,4,586316.2270998886,535697.089303569,554435.0204622392,556705.0953919254
M889T422_3_POS,889.2838875631376,889.2823246714086,889.2843939209334,421.7445,420.687,422.463,4,4,4470963.385817699,4519253.682214496,4031090.3197181975,4628671.48285026
M889T930_POS,889.4341118581167,889.4338070616307,889.4344166546027,930.4935,930.171,930.816,2,2,NA,106868.24476721208,NA,53936.58084062507
M889T421_POS,889.4483294545596,889.4479392967967,889.4484030248881,421.26099999999997,420.687,421.758,4,4,4011804.3972890587,4612955.859169041,3917795.118404452,3875109.531921866
M889T737_POS,889.4541646072319,889.4534902822948,889.454838932169,737.009,736.524,737.494,2,2,NA,232749.4316546861,276437.1971749966,NA
M889T771_POS,889.4912027547848,889.4902407888106,889.4914907171919,771.497,770.817,771.611,4,4,8400878.34547572,8058579.757552096,8308166.87631864,10111055.584027238
M889T795_POS,889.4910561230879,889.4897726461493,889.4916886027953,794.5409999999999,794.045,795.013,4,4,2776124.9841138576,2431119.989424471,2492019.8824591,2440497.28596386
M890T761_POS,889.5293190123512,889.5291177194919,889.5299242051915,761.459,761.379,761.556,3,3,454673.0970068399,387089.62481249875,NA,442753.5711288984
M890T421_1_POS,889.6178588076756,889.6177239751546,889.6180838590683,421.327,420.687,422.463,4,4,3227099.31235416,3683440.731199218,3514946.4014765644,3051790.832741466
M890T422_1_POS,889.7821958618463,889.7815610921981,889.7847727345193,421.7445,420.687,422.463,4,4,1981590.1505203105,2533318.2019929015,1905110.2671328133,2286505.660928121
M890T421_2_POS,889.9511194903491,889.9507360839098,889.9515842851864,421.26099999999997,420.687,421.758,4,4,1160021.0303359376,1009820.4567602525,1193582.229887153,1047053.3101236958
M890T421_3_POS,890.1161463115136,890.1155071762441,890.1189032116972,421.26099999999997,420.687,421.758,4,4,517761.2732053557,373033.96210254007,399208.4621484376,414841.18897461117
M890T608_POS,890.1689412924482,890.167754553846,890.1720015928688,607.5205000000001,607.047,607.982,4,4,522200.88641601615,511401.61918191746,565490.6979257779,520987.03240838373
M890T331_1_POS,890.1965125400351,890.1964012362854,890.1966238437848,330.99699999999996,330.525,331.469,2,2,390110.09759033314,NA,203659.98973984423,NA
M890T422_2_POS,890.2853036950416,890.2846713096714,890.285936080412,421.692,421.626,421.758,2,2,NA,163433.02421250023,193014.1115121081,NA
M890T331_2_POS,890.4485654023937,890.4471053911864,890.4488289298594,330.525,330.053,330.892,3,3,277799.282812499,321514.85559027805,NA,232978.7169531276
M890T771_POS,890.4931400677704,890.4924685273096,890.4936166440691,771.497,770.817,771.611,4,4,4316582.626009858,4378283.308713114,4179103.948125849,4881482.755492857
M890T794_POS,890.4936855704468,890.4934361446902,890.4939349962035,794.1555000000001,794.134,794.177,2,2,1259341.9898727587,NA,NA,1150216.9251562546
M891T608_POS,891.1717760928836,891.1698241994202,891.1734648045483,607.9365,607.876,607.982,4,4,147549.77692968538,149345.44984570114,180623.21057812445,166620.12679296805
M891T715_POS,891.4316628276558,891.4310934988364,891.4319837402633,714.895,714.364,715.344,4,4,921143.2668750059,805786.4476406223,917873.0633789016,906808.4294754509
M891T427_POS,891.451610573261,891.45101771842,891.4526162191577,427.428,427.331,428.374,3,3,813321.1033463556,667938.6803229179,917944.3124934909,NA
M892T772_POS,891.5007399325021,891.5006514873618,891.5016636178866,771.566,770.635,771.665,4,4,2816195.608960933,3368348.9450268224,3262442.357438579,3136924.8972005174
M892T427_1_POS,891.617773825307,891.6172679580401,891.6178758536262,427.483,426.487,428.374,4,4,911616.0167963182,1083066.0885511402,777822.6817970522,1106604.5799739556
M892T427_2_POS,891.785583410071,891.7847465164137,891.7859947178428,427.0605,426.487,427.569,4,4,1005811.0043789076,727669.5111430665,760526.3623769524,713670.8561458304
M892T427_3_POS,891.9519379601954,891.9505975899547,891.9529670333474,427.483,426.487,428.374,4,4,799467.4522433047,654098.2135440364,532774.5195062492,527436.8042643216
M892T427_4_POS,892.1181303853153,892.1178833129878,892.1183774576429,427.483,427.428,427.538,2,2,NA,NA,444367.1753701168,272887.95449999906
M892T715_POS,892.4356843808165,892.4348108988609,892.4362558513095,714.565,714.364,715.225,3,3,343481.68626562966,323027.2663541707,NA,296453.98214999813
M893T834_POS,893.4614551579762,893.4613560951534,893.461542006749,834.404,834.35,835.917,4,4,600618.1109548651,967499.438286461,759852.7093738352,601908.5968085876
M893T762_POS,893.4850288999644,893.481656932052,893.4858441409737,761.8900000000001,761.459,762.407,4,4,4177972.7975778943,3799947.3049921887,4963762.794103262,4195299.887067561
M894T736_POS,893.5195044310327,893.5184031185361,893.5207523399179,735.717,734.836,735.795,4,4,1381537.41812388,1777721.4369843747,1416208.7746427048,1783871.1740526392
M894T834_POS,894.4623098015495,894.4622036159748,894.4639879913661,834.3575000000001,833.606,835.075,4,4,186386.32869140693,289503.1240770423,346971.9214352641,358248.9883671881
M894T773_POS,894.4874972228492,894.4873328660362,894.4876615796622,773.2685,773.22,773.317,2,2,NA,NA,1315736.280856536,2008760.304123529
M894T762_POS,894.4883435377305,894.487986188458,894.488749159006,761.5074999999999,761.379,762.407,4,4,2209106.1929969997,1934798.8612578216,2267332.118910525,2267763.1831920072
M895T736_POS,894.5252578632657,894.5236448417384,894.5256546894705,735.68,733.323,737.427,4,4,415194.2842329527,769189.344741069,380712.06123827456,394868.54740234656
M895T710_POS,895.4647149155956,895.4638741934948,895.4653007555742,710.3515,710.258,710.459,4,4,2454716.1601692513,2518504.1347421906,2447055.5635677245,2700778.285136543
M895T762_POS,895.4913950790061,895.4901916695562,895.4920442499707,761.546,760.615,773.22,5,3,578989.3653526872,NA,574713.9187083378,552610.5399826361
M896T716_POS,895.5010021899686,895.5000102208011,895.5019941591363,716.025,716.012,716.038,2,2,NA,811747.8532812593,NA,540191.6963136136
M896T710_POS,896.468423581333,896.4676989440723,896.4701718876768,710.3515,710.258,710.459,4,4,1280645.8692505797,1558329.1465014303,1028105.9589417677,1313946.721930553
M897T86_POS,897.0817887662303,897.0816601033024,897.0819922330716,85.53659999999999,84.9524,85.6882,4,4,464763.25715351454,474735.22076166247,443733.60086152365,473631.41414335975
M897T574_POS,897.2065364065438,897.2059207331062,897.2071520799815,574.2655,573.901,574.63,2,2,NA,NA,128196.79520937489,164320.19187968888
M897T818_POS,897.4567671505479,897.4564372736733,897.4569609482003,817.9995,816.023,819.293,4,4,323373.7837750015,508434.07004008495,501307.1599128708,297833.087804128
M897T707_POS,897.4780653200605,897.477711658255,897.480500634824,707.023,704.87,718.596,6,4,2362680.2748805205,2649750.9464425533,2660418.6918923617,2537005.8898511
M898T675_POS,897.5158293903776,897.514494925709,897.516062479948,675.264,674.346,676.081,3,3,NA,183094.8796888004,225341.95728125048,155915.20157226486
M898T575_POS,898.2130135079369,898.2117890521216,898.2165965838959,574.677,574.629,574.763,4,4,1572566.2411992087,1543397.4523359316,1593497.180601553,1580456.94512587
M898T712_POS,898.482369048304,898.4813496937252,898.483388402883,711.5965000000001,709.464,713.729,2,2,593970.4080130708,426190.05318749713,NA,NA
M899T399_POS,899.1736031566986,899.1731005421125,899.1742443105096,398.8835,398.455,399.413,4,4,4589235.436945303,4808558.861372208,4339486.76273439,4750640.543940511
