peak.name,mzmed,mzmin,mzmax,rtmed,rtmin,rtmax,npeaks,QC,QC_01,QC_02,QC_03,QC_04
M229T227_NEG,229.11930268111672,229.11923800627625,229.119419856888,227.312,227.236,228.177,4,4,129718.9203473774,146067.49485839822,152902.4335630582,114555.10159843804
M229T307_NEG,229.11937017828876,229.11923542367703,229.11947991587144,307.342,306.877,307.949,4,4,129288.19541015587,128468.77092500076,132734.56440312578,122659.36945898384
M229T684_NEG,229.1441483355824,229.1440295464638,229.14439719940503,683.5495,683.099,683.994,4,4,709595.5651936014,908134.8388845377,1226946.560142317,661928.5752597642
M230T938_NEG,229.9157730339568,229.91570029200366,229.91581470623075,938.3109999999999,937.227,939.276,4,4,1802743.5996469965,1542043.083454238,1828193.5738778207,1659942.174830726
M230T69_NEG,229.9190936915459,229.91902008006767,229.9191570377571,68.57455,68.4985,68.6143,4,4,2355324.096259962,2132735.2389281276,2520627.3814576366,2208384.498680859
M230T174_NEG,229.95631797324424,229.95616972085958,229.9563436342699,173.59550000000002,172.82,174.407,4,4,792466.501089844,748069.0940944605,720324.7480937503,801081.5177340758
M230T929_NEG,229.98425161878185,229.984188967012,229.98432009151998,929.2205,928.718,929.617,4,4,1262573.5111307239,1214065.1283209142,1058118.1601250067,1207081.814992788
M230T182_NEG,230.02816436601603,230.02811039701857,230.02827367904695,181.8915,181.856,182.697,4,4,1115013.0625869131,1187892.694468752,1251637.6423492613,1199476.381202602
M230T73_NEG,230.01664206269345,230.01655909657856,230.01666105632665,73.3626,73.2742,73.4166,3,3,2773882.6875010417,2517795.3457909306,NA,2815615.313671869
M230T91_NEG,230.016609899073,230.0165087549007,230.01671104324527,91.22489999999999,91.2017,91.2481,2,2,1361694.5601571172,NA,NA,1588314.332638607
M230T108_NEG,230.0430764969281,230.0429965626197,230.04315561869498,108.0685,107.682,108.484,4,4,582302.196169336,605502.7927539066,539302.2225439457,600684.6664821296
M230T365_NEG,230.0563618955261,230.0562960224171,230.056424946409,365.0915,364.187,365.278,4,4,358720.5073597423,301471.42796028603,384082.82179565297,293741.2631166993
M230T213_NEG,230.07268700663997,230.07259357591545,230.07278043736446,213.237,213.231,213.243,2,2,NA,NA,74224.22760253925,59813.60528085966
M230T240_NEG,230.1112533029857,230.1110838502857,230.11138171057593,239.677,238.884,239.783,4,4,135480.36203125032,124579.44251916494,125278.80275341806,153947.96752387195
M231T79_NEG,230.9816013603009,230.9815435518984,230.9816152183718,78.9364,78.1646,79.0076,4,4,10953004.866214216,10969174.13155053,12145488.350522002,10969639.178097822
M231T100_NEG,231.0141391806278,231.01405505552546,231.01454701499,100.208,99.4635,100.315,4,4,76285049.79601406,75118116.79290308,76205859.56697667,67595935.52045718
M231T932_NEG,231.01575380080442,231.01563156520234,231.01576539629875,931.979,931.636,932.725,3,3,1210310.8646055474,1439237.268449531,1549042.2357264431,NA
M231T67_NEG,231.02294308933824,231.0228480328192,231.02315842990865,66.99775,66.9005,67.0183,4,4,3437223.876340818,4168090.402616479,3791698.6112477994,4510526.86271712
M231T356_NEG,231.02743505825208,231.02728004763898,231.02747350965754,355.51599999999996,355.077,356.136,4,4,212014.23228789048,212414.6129095051,182239.89132568336,184119.10159179723
M231T176_NEG,231.05078501205224,231.05073417264484,231.05081227741255,175.684,175.245,176.088,4,4,358163.99690712366,351027.1821510415,259319.25956015594,449818.8346588544
M232T939_NEG,231.93171086027013,231.93161342339124,231.9317569065495,939.3,938.057,939.79,4,4,16270180.75631249,12732095.518109348,13110513.579416651,14155645.648762653
M232T82_NEG,231.93094870590568,231.93090152679113,231.93099954939362,82.2307,79.8111,82.9234,4,4,876317.8689154166,331394.73278598115,460428.1189173616,401068.88189355494
M232T69_NEG,231.9434982606552,231.94344841920775,231.9435919017801,69.38865,69.3077,69.401,4,4,2098005.69044375,1997788.3346699236,2328294.1562981526,1849930.9788862476
M232T930_NEG,231.99968912033947,231.9995667713331,231.9997834865406,930.438,929.543,931.151,4,4,1209130.1374413962,893119.2211218819,693211.0218133674,1221956.0067443186
M232T100_NEG,232.01794280959916,232.01774938614685,232.01798146348887,100.208,99.4635,100.315,4,4,6264204.413096873,6239817.592643088,5945198.9272647565,5615743.75939929
M232T261_NEG,232.03631554096546,232.03626537341316,232.03633288029567,261.342,258.741,266.285,3,3,NA,214598.6205712883,312340.1080838814,253446.91659933075
M232T115_NEG,232.0439854471334,232.0439111351036,232.04404817464268,115.086,114.976,115.147,4,4,818772.162869384,829487.2409848082,807995.0130078127,1011998.9009591246
M232T124_NEG,232.05897228769675,232.05895598631042,232.05900063097556,123.7115,123.327,124.157,4,4,1104971.6658246075,1038725.5613625017,982939.632874567,1186959.6256400924
M233T79_NEG,232.88312022920726,232.88284734409575,232.8834210713842,78.55325,78.1646,79.0076,4,4,16925541.115148544,17508496.84448683,19486344.766547114,21646683.197810162
M233T64_NEG,232.91525416651,232.91500615945927,232.91526681041145,63.6769,63.6393,63.7151,3,3,621207.5598199996,668923.0878325779,NA,776655.5713093757
M233T939_NEG,232.9310662270577,232.93104908647948,232.93112397723309,938.891,938.494,940.091,3,3,857181.7259106445,889224.5335171872,666379.9345159474,NA
M233T67_NEG,232.98134547631483,232.9812559660275,232.98140272033007,66.99775,66.9005,67.0183,4,4,4974790.317609373,5538193.96885447,4835881.0358526865,5422691.5950636165
M233T394_NEG,233.0065692651856,233.00645163727546,233.00679316545555,393.727,393.295,394.345,4,4,116829.14776289118,192928.1481791303,216037.44827343858,198417.80320410116
M233T185_NEG,233.0066033143085,233.006529245221,233.006677383396,185.1495,185.136,185.163,2,2,190450.6998156741,251731.5742148437,NA,NA
M233T99_NEG,233.01845115166697,233.01832666280166,233.0189503696363,99.4727,99.4446,100.144,4,4,1209066.3011367184,1223343.3555888666,1058383.2922656266,875376.2822355488
M233T796_NEG,233.15432301982446,233.15427629872602,233.15440562901313,796.172,795.958,796.523,4,4,9393864.489117177,10800861.236951495,9008745.428442705,11224127.544738242
M234T103_NEG,233.90283860792476,233.902690945293,233.90305985304911,103.48349999999999,102.784,103.544,4,4,986627.0091610833,723529.099633345,677922.1459491627,411877.9664999993
M234T973_NEG,233.91051813751358,233.91043695517956,233.9105993198476,973.4565,969.455,977.458,2,2,NA,3085438.277480914,4443372.809066572,NA
M234T76_NEG,233.9657014298153,233.965633835657,233.96579679789568,75.74185,75.7126,76.4904,4,4,10013972.512710936,9885482.408935148,11777926.831593756,10832745.84259598
M234T64_NEG,233.9930382715341,233.99300941120202,233.99307071598633,64.49725000000001,63.7094,64.5515,4,4,1319446.8287083316,1287065.0310074994,1350100.4913109392,936974.1016787508
M234T455_NEG,234.04058467841017,234.04048006488415,234.0408910197044,455.06399999999996,454.903,455.643,4,4,262312.62442070217,244503.36263086065,198504.49445312592,235340.46567599897
M234T544_NEG,234.07703210070707,234.0769332714838,234.0771182781996,543.981,543.832,544.173,4,4,808065.0116757774,876781.1386419312,833549.6410846425,916703.6816796832
M234T796_NEG,234.15772550645949,234.15758685704643,234.1577988628793,796.172,795.958,796.523,4,4,1400896.3681953186,1511984.8663410263,1434506.8962035861,1393028.5628179216
M235T79_NEG,234.8798981151163,234.8792406498284,234.8800605989133,78.59485000000001,78.1646,79.7321,4,4,1193950.2569533335,1407277.8076166143,1313846.2681476567,1630349.9581874995
M235T101_NEG,234.95266762459732,234.9525711931256,234.9529756802655,101.043,100.295,101.149,4,4,43579138.97758815,45808290.523775764,42789844.08383898,42132419.122885846
M235T927_NEG,234.9719163051114,234.97188756884265,234.97194504138014,926.6085,926.34,926.877,2,2,951680.7379151369,NA,NA,844055.1865839867
M235T90_NEG,235.00806235494466,235.0079372574536,235.00827962206617,90.47315,90.447,91.2017,4,4,1885772.1451809579,1864255.062406588,2038548.8022757834,1936591.700683485
M235T182_NEG,235.01991625601244,235.01981687347083,235.02006671739161,181.88549999999998,181.04,182.697,4,4,357380.994656251,354870.2484553563,430159.7780282119,280037.1205562497
M235T376_NEG,235.11876861553094,235.11868079802744,235.11885643303444,375.5955,375.105,376.086,2,2,444263.6777156266,430567.95649219153,NA,NA
M236T1056_NEG,235.92621309954123,235.92580406293015,235.92627052079507,1055.595,1049.87,1057.02,4,4,11348243.617333392,8056140.061197954,18691858.251458257,17677938.646357737
M236T989_NEG,235.92627344871704,235.92606972690467,235.92634062757742,989.007,979.411,999.832,5,4,75528462.4801861,27422083.07527599,49348033.41625277,74174772.29276377
M236T101_NEG,235.9566304772967,235.9564371874553,235.9566979991452,100.64949999999999,100.295,101.102,4,4,1004940.6542075879,1337619.7920078116,1336166.6794930554,1249601.963500002
M236T69_NEG,235.9813737510883,235.981198005643,235.98142455046937,68.94749999999999,68.5618,69.401,4,4,902120.5617731266,847803.6310997403,777191.8987762498,776210.1697418736
M236T932_NEG,235.9922777432791,235.99214964536694,235.99233150446625,931.8165,931.636,931.979,4,4,1775741.2085552788,2089213.829892179,2068659.0068339838,2555725.904548714
M236T74_NEG,236.00455088653268,236.00443873154242,236.00461605613,74.13005,74.0834,74.9183,4,4,14005824.354349228,13239110.754670026,13890843.34104129,13105505.712485626
