variable_id,mz,rt,QC_01,QC_02,QC_03,QC_04
M943T504_NEG,942.6458869064509,504.144,88074.87890351604,73306.6034804687,NA,NA
M943T352_NEG,943.1733434147113,351.817,196427.60138125048,178438.28051237043,148102.13961621097,NA
M943T735_NEG,943.4895475946068,734.952,1747389.3777754935,1607072.4931212019,1397433.8105135397,1543997.9693359397
M944T736_NEG,944.4942895322024,735.6745,763752.5089008763,662157.4410190408,569169.9158203087,593389.7274033255
M945T736_NEG,945.4989727611321,735.6745,163079.6031666685,204868.2730078127,177862.45035937653,182264.97686105038
M946T706_NEG,945.5063396591111,705.504,160238.38566666853,93934.00117499985,134851.36642499844,NA
M947T421_NEG,947.2456578243161,420.802,78143.76416601548,65647.93195637995,NA,83429.74276501444
M947T435_NEG,947.2450844233933,434.695,69439.41050273487,62064.02675903335,NA,NA
M948T445_NEG,948.2432390998438,445.075,NA,77820.91084667886,55077.71532050796,86965.6262490235
M949T696_NEG,949.4632531214179,695.8,124378.46933942377,140296.81041210907,166214.83243750193,NA
M949T642_NEG,949.4655288893183,642.191,71145.46362630249,53569.20544101601,NA,100057.39592187444
M949T734_NEG,949.4804892128468,733.962,169443.83695746568,NA,316623.4755468754,198208.67166075762
M950T505_NEG,949.6698145128637,504.76300000000003,2999807.329911136,2906129.401932746,2657641.334202575,2938380.04250287
M950T735_NEG,950.4842863105018,734.633,NA,127286.6567070316,55607.624741210435,77760.78532187511
M951T505_NEG,950.6762235583324,504.76300000000003,1591125.3629036488,1567952.76204747,1524605.6942151943,1646157.3564684195
M951T743_NEG,951.4556371631197,743.138,252847.79159062594,254509.2418128234,168693.8028912751,225189.0066380183
M951T727_NEG,951.4931415164214,726.9580000000001,125323.94620647364,142855.9680989586,146630.00762337222,146479.305281739
M952T504_NEG,951.67831732625,504.4685,503765.7892250995,483125.38741299795,491386.11575650855,507301.71683029353
M952T743_NEG,952.4595879980316,742.7394999999999,131760.7559007807,110276.9922820313,81774.08266757909,125103.47476953092
M953T504_NEG,952.6811270797812,504.144,114962.54483705341,96607.43447109367,NA,NA
M953T414_NEG,953.3295895018294,414.065,NA,166802.4611587464,172656.11877187446,147328.65273786246
M954T731_NEG,953.511536810753,731.482,NA,82224.62108945193,99550.5474455915,82318.13750781298
M955T398_NEG,955.1345684016172,398.317,3662152.685233469,3747813.086832475,3843051.143950186,3964370.634458383
M955T341_NEG,955.1340888216346,340.543,NA,144949.26833789036,134696.61377187396,NA
M955T787_NEG,955.4278533964374,786.8795,507706.7370638048,387855.0892343731,455310.15878417797,359209.7552677161
M955T722_NEG,955.4907333668557,722.3345,193466.73873828157,NA,81485.1478546878,NA
M956T398_NEG,956.1392118826269,398.317,1348820.1826171868,1634843.1418259477,1606582.3830833924,1556539.1282413178
M956T787_NEG,956.432537072598,786.6455,155933.1219192699,NA,143135.49642187453,NA
M957T398_NEG,957.1341051277329,398.317,912119.4074011194,767923.1045481737,897619.9077083287,968481.1430792363
M957T797_NEG,957.4432577775455,796.613,123470.03925390574,NA,NA,128735.43183680615
M957T710_NEG,957.4695316547691,709.816,840367.0495595753,628012.8780517514,740659.1847823085,723606.3697242256
M958T709_NEG,958.47363880852,709.4005,515769.11244900525,375825.8074555663,320726.4481182876,319021.8466503921
M958T728_NEG,958.4684662152333,728.1005,368016.08502589894,220307.5818398397,223379.39139038118,183879.6778932757
M959T416_NEG,959.378981887383,416.281,116909.81771777422,150093.26467871122,96847.8686203122,139893.98003431928
M959T729_NEG,959.4714564439819,729.4455,111663.6369250002,NA,NA,92957.16890390606
M959T718_NEG,959.4873546856038,717.768,1853092.4584782103,2016979.4140384712,1630138.2818482902,1667230.2436110573
M960T416_NEG,960.3813101741478,416.322,70919.03072812487,NA,NA,51273.56300358102
M960T718_NEG,960.4895473641297,717.768,873715.6009028349,772003.2592999996,742201.4226263963,833988.3770045097
M960T737_NEG,960.485204352069,736.548,344356.88929114165,307791.28438629716,NA,298025.47468610824
M961T459_NEG,961.263612924989,459.064,7331865.544069756,6692784.834395523,4615781.059087953,3918598.4877194227
M961T497_NEG,961.2612241957382,497.22,938691.3868632833,NA,1811872.271569431,1273183.448203125
M961T737_NEG,961.4895616741109,736.548,145723.09009228685,139503.34198535187,95437.25862890706,NA
M961T718_NEG,961.4921488903643,718.162,282040.3060546876,214481.2876144552,NA,187829.05142187618
M962T263_NEG,962.1451374558364,262.942,3729364.474591433,3895448.2557851137,4088554.2027343703,3417194.032154955
M962T445_NEG,962.2643027960582,444.6165,NA,736506.6170208332,NA,697189.8811328135
M962T497_NEG,962.2642923154601,496.953,NA,469902.8581180552,NA,1111560.1205645557
M962T459_NEG,962.2649454569465,459.1,1974644.9064251576,1644907.2766040082,3009308.9748226716,1803113.6635703119
M963T263_NEG,963.1493224454136,262.942,1293019.8087139225,1610410.7686163173,1462817.7868121748,1431009.2954300977
M963T459_NEG,963.2688966842135,459.22,591197.4065215487,593183.026958706,642965.7592290734,625556.2959828336
M963T444_NEG,963.2693974862158,444.241,249317.07024023248,238393.49374389648,NA,234226.25443470987
M963T767_NEG,963.4951175074576,767.3845,NA,112622.77059040095,NA,93098.66174934807
M964T263_NEG,964.1459587154659,263.362,974378.982799481,1085725.258475259,1175377.3473419154,1065255.8003334966
M964T460_NEG,964.2706298616843,459.5575,102271.4981390636,NA,104483.29109257805,NA
M965T262_NEG,965.1473524377957,262.146,NA,235151.4210005568,323571.48390898434,231736.9660520833
M965T435_NEG,965.3320795756742,434.6005,130870.43923177183,101467.67097617169,64053.70457031268,99920.16921250061
M967T505_NEG,966.6592260208652,504.76300000000003,1312375.7753727238,1227517.2729215517,1118074.43299951,1127469.001421772
M967T693_NEG,967.4676378508514,693.125,173254.26465462486,180203.35664941458,120613.69759928377,100335.2496562512
M968T505_NEG,967.6647129745037,504.76300000000003,622174.1776758925,696803.8639567071,637961.3398190079,660376.8616432868
M969T504_NEG,968.6655636728956,504.0235,193977.91318733702,212404.67261621074,151161.89397656205,152689.82825019397
M970T716_NEG,969.503539459138,715.825,109688.34171875051,91946.85222612768,71790.30770410158,NA
M971T517_NEG,971.3558376417667,516.701,58802.831657226445,47647.469570313544,66568.51691894517,NA
M973T424_NEG,973.2264937368356,424.1065,202352.18366015574,223725.5225402013,205517.70268066425,266781.7171044923
M973T755_NEG,973.4386872333725,754.9365,NA,128201.89906807804,NA,103069.22806533199
M973T769_NEG,973.4391322326624,769.096,146082.41666959703,90235.2183154296,NA,NA
M974T416_NEG,974.1133659685197,416.2555,NA,120757.90077272661,NA,72169.02474560584
M974T424_NEG,974.2283303244482,423.75350000000003,48531.287883203535,53370.04036875015,52736.264465624845,56734.13083537932
M974T710_NEG,974.4622810249716,710,131221.23282597688,182367.73277556984,NA,128814.8431835924
M975T706_NEG,975.4802451961011,706.347,NA,438928.2626749984,698280.1524037289,127847.90921601567
M976T70_NEG,976.1872633609657,69.73785000000001,513475.33915848285,459136.0553750014,NA,NA
M976T382_NEG,976.236395810595,381.82,87155.87043359416,109091.57747488888,90586.13906222161,88197.90389101463
M976T702_NEG,976.4853627197904,701.6065,137078.2382778324,119552.15741015504,NA,NA
M977T398_NEG,977.1196438203579,398.317,12239279.665675364,12563130.477354174,12528273.723389054,13056445.42953644
M977T693_NEG,977.4958823872387,693.125,2838300.25201094,2628713.060490573,2744552.059519182,2628207.8958237325
M978T398_NEG,978.1201899329849,398.317,5249417.528945592,5688606.883819806,5422459.895419909,5301605.340859366
M979T693_NEG,978.5005901239523,693.125,1426021.2423632788,1271759.372872076,1281340.6359780608,1431666.668774049
M979T398_NEG,979.1170743763496,398.317,3191751.2349796593,3315831.759988275,3161179.528073231,3510871.991781246
M979T340_NEG,979.1169580447937,340.115,NA,149967.1630406261,274313.6019241077,284162.7689877241
M979T466_NEG,979.3469548073454,466.20849999999996,409581.9236373717,412822.8105614026,447220.39192298916,405460.47912500036
M980T693_NEG,979.505777456927,693.125,391374.8674722658,366022.03802031354,403525.67418402585,368307.3724086924
M980T399_NEG,980.1170165111362,398.7355,1238655.3884343768,981455.4034170965,1172875.6452951329,1278107.8691562477
M980T466_NEG,980.3503642654882,465.7645,241902.9389707047,221709.44317500232,226652.8134585938,200106.54987383
M981T466_NEG,981.3537677355334,465.7645,NA,65178.837196875684,NA,56635.23705820327
M982T739_NEG,981.507099211185,738.9925000000001,1832235.4819563837,1611890.7088453188,1462914.6167863323,1648630.5994062524
M982T750_NEG,981.5443144775504,749.7275,578392.7517406138,672396.9756280078,317981.1900576173,432167.9382990233
M982T774_NEG,981.5437606679988,773.5785,NA,208976.97582275135,181652.18527083224,NA
M983T739_NEG,982.507954661861,738.869,1012819.9689953731,858319.6328156283,768520.312310762,896235.0898816471
M983T750_NEG,982.5453468820313,749.9490000000001,274118.8802898618,194200.4740253907,140949.93493750133,193824.2004446607
M983T773_NEG,982.5438397099367,772.5885,99636.69944375013,NA,94447.86644531193,NA
M983T445_NEG,983.2452577266142,445.075,79223.95528906325,101213.61870535667,NA,85597.63685214924
M983T459_NEG,983.2451801876624,458.72749999999996,135713.0857325845,NA,197139.94219648436,NA
M983T834_NEG,983.4604375363426,833.9855,403168.67550958914,236386.14542529391,236912.732177408,246240.36870052118
M984T738_NEG,983.5153773748315,738.335,339565.6727845023,251105.31895898536,298197.1752624191,258757.81951042108
M984T751_NEG,983.5584696552282,750.6524999999999,309423.54167410673,188136.80217773654,190330.04048437608,203785.1280898448
M984T781_NEG,983.5605004873128,781.258,189729.6176159694,NA,194372.21262288236,NA
M984T834_NEG,984.4623612094168,833.905,237254.76986206285,108022.98830468756,NA,116450.71401874904
M985T252_NEG,985.083552207937,251.735,2232651.9894424295,2235476.896644793,2221312.5319105103,2558737.7113321163
M985T263_NEG,985.221030537669,262.942,755695.7223046871,732865.7837858051,951872.9738386951,943599.6099999992
M986T252_NEG,986.0875123092189,251.78449999999998,809929.629879941,847836.1910156233,720857.7574434666,635895.5047812491
M986T263_NEG,986.2219141232401,263.02750000000003,244560.2639253469,289369.7254720967,264528.9193093044,345103.3134129972
M987T250_NEG,987.0828859650269,250.488,NA,NA,360354.5497500006,525615.130042578
M987T263_NEG,987.219202080289,262.528,NA,NA,221377.25520947427,251669.711684029
M991T424_NEG,991.2372625997153,424.1065,296772.13808377815,325760.57665222976,305312.40623906296,271491.1238753253
M991T406_NEG,991.2350811614758,405.94550000000004,96118.19052734454,126621.3323249996,NA,NA
M992T706_NEG,991.5143615006107,705.7104999999999,465804.3255459009,482911.68308376777,423376.8975903972,480511.62992078846
M992T424_NEG,992.2400368042188,424.174,86363.02078678414,128819.74883116352,62948.26505859328,69913.22607951974
M993T706_NEG,992.5145580197712,705.7104999999999,288383.81309982494,220065.4493339851,201226.53074218714,266009.9767895484
M993T398_NEG,993.0928161311663,398.384,856154.1695004848,828201.0832964374,998769.555017356,1029766.8845117146
M993T659_NEG,993.4925617582101,658.885,NA,108242.76801660028,166627.96991150928,175831.2582331745
M994T398_NEG,994.0949481236823,398.317,NA,321768.3755253887,NA,297370.12759453343
M994T693_NEG,994.4893432995553,693.125,375436.84906874906,380842.0991205712,322274.9811464828,421979.8332055651
M995T693_NEG,995.4918717771557,693.125,152042.40348855947,114103.01674921959,177624.17335044802,145660.3768802095
M996T789_NEG,995.5601735614102,788.96,172232.42848398833,97949.3081078133,NA,NA
M996T70_NEG,996.0230272999734,70.15445,681702.2154981027,680112.3700765632,753156.5301270835,1026950.4803429665
M998T736_NEG,997.5377214882167,736.47,NA,449518.36823120085,315951.61709179694,287758.8107386389
M998T290_NEG,998.1732941653739,290.3215,569674.0585142049,653670.5402522886,657102.7364209716,526775.482155133
M998T738_NEG,998.4949591463065,738.125,NA,121663.97541445252,107278.81517988359,138915.64787187584
M999T736_NEG,998.539554612767,735.7345,NA,93959.5622211916,NA,62145.874483008396
M999T290_NEG,999.1754605420679,289.9115,82271.9421044923,169510.68230078163,219996.77194852944,122993.50562377897
M1000T765_NEG,999.5106801965485,764.7560000000001,260811.09160221647,212335.28663647376,243600.17293359447,231112.93456358474
M1000T709_NEG,999.5526483385812,708.855,353610.56185363716,179991.24902344024,255147.78127232203,NA
M1000T749_NEG,999.5559074499831,748.978,593024.2221582073,707801.1255527665,NA,635047.9923612246
M1000T340_NEG,1000.1947952537562,340.147,163730.50209375063,196732.0355937499,190997.88488281408,226021.2459188065
M1000T399_NEG,1000.1955467195855,398.7355,2868390.763039763,3062235.3565416555,3436377.268862293,3995593.8635546803
M1001T764_NEG,1000.511097075329,763.9145,126040.90023047094,145766.08824536076,126181.68116434272,94360.72090703183
M1001T749_NEG,1000.5571268160354,748.913,333639.2386803871,323436.6294213541,233666.01763242146,137755.2697143562
M1001T709_NEG,1000.5582159290666,709.142,132091.8366449216,98241.55515624817,NA,NA
M1001T398_NEG,1001.1949312214796,398.317,962755.0622879453,1235695.190257373,1566271.165173603,1481089.5995043386
M1002T765_NEG,1001.5123824387207,764.739,57138.055559375076,NA,94884.94077115913,67926.64289687542
M1002T713_NEG,1001.5686099249197,712.8299999999999,379917.96624755947,275691.4827773425,200995.21446516563,184338.2397829242
M1002T253_NEG,1002.0720389834141,252.5705,NA,NA,226556.85397343783,161873.81661886052
M1002T398_NEG,1002.1932437389255,398.317,712790.4808004238,877077.0836861941,1013073.1485943322,1172349.316874998
M1003T712_NEG,1002.5716323672152,712.3915,125766.9199915386,141260.15749218807,119132.09003971139,100354.9417277367
M1003T398_NEG,1003.1923909948315,397.86350000000004,NA,322379.5392515612,249100.50979218606,NA
M1007T264_NEG,1007.1985805950548,263.858,1057843.7625992165,985215.4729101569,1375468.5269828124,1205131.3084122443
M1008T265_NEG,1008.1998003730522,264.625,269219.82744824333,NA,324357.07578417996,430317.78126983234
M1009T265_NEG,1009.1950158844477,264.59450000000004,201824.77335175866,241810.0483945313,344839.4071808579,245617.02914765544
M1009T730_NEG,1009.4612840464442,729.909,325140.0402563434,177901.01274901992,202418.8166953109,182494.92085546686
M1010T765_NEG,1009.5372521132757,764.7560000000001,9595068.698121276,8487825.887424178,9013508.338584796,7674843.605930599
M1010T730_NEG,1010.4660140731277,729.913,139777.03602500024,133826.03949657961,NA,99323.50859882761
M1011T765_NEG,1010.5419608966828,764.7560000000001,5441123.146774239,4853126.5822390765,5023429.935210552,4333324.350261412
M1011T736_NEG,1011.4803010115361,735.544,201435.76532333012,153672.43809765403,172425.95516015936,190841.76655831607
M1012T764_NEG,1011.546289074716,764.4915000000001,1786343.2126676182,1583100.9937804802,1705904.5754023597,1573337.7614632228
M1012T70_NEG,1011.9990127118624,70.15445,1069895.3811684577,1113418.9944226018,1160311.5998536462,1085990.978573885
M1012T736_NEG,1012.4794907446601,735.713,109622.79703543456,85572.89306015501,NA,78951.76160644606
M1013T764_NEG,1012.5479215085272,764.2545,NA,NA,492095.9538269533,321762.6561525879
M1013T773_NEG,1012.5566888300066,773.159,784399.130488277,621439.195787919,620862.5665771484,665840.9091992242
M1014T719_NEG,1013.5342924986769,719.495,340891.21563387703,260241.42358242028,283850.87598828395,267013.4888391667
M1014T764_NEG,1013.5502150367931,763.6455,NA,85776.56611874918,NA,50964.528644531565
M1014T773_NEG,1013.5596628346229,773.072,274280.6391328135,206953.27590380606,309850.6160791767,173573.12735156115
M1014T70_NEG,1013.9936680831415,69.77525,412094.7002243764,425280.26331250125,436706.03106000094,443855.71841031226
M1015T720_NEG,1014.537064706174,719.989,152044.5067066412,109607.35585913082,125008.52559618994,NA
M1015T85_NEG,1015.0201496626601,84.6824,394327.3534462496,451829.68955357163,358440.5551546879,465983.7517966799
M1016T696_NEG,1015.5491394117844,695.751,309335.7982893898,285670.886128037,275406.2033531258,311866.45146592986
M1017T696_NEG,1016.5545132062704,695.8,111693.51321679463,103811.24850390761,NA,138428.11157812527
M1018T714_NEG,1017.564053724859,714.4185,419287.3348876963,410421.6233297236,330909.12586669694,298026.04872656363
M1018T504_NEG,1017.6596436615312,504.0235,152889.27039726637,178831.36922932926,149806.91861718704,180573.4353776045
M1019T715_NEG,1018.5693186785084,714.902,165930.9025000006,188747.42670703307,168391.91316666506,147430.8272695298
